non_sign_count_rmann_whitney,non_sign_count_rt_test,sign_count_rmann_whitney,sign_count_rt_test,non_sign_share_rmann_whitney,non_sign_share_rt_test,sign_share_rmann_whitney,sign_share_rt_test,n_largest_rmann_whitney,n_largest_rt_test,n_smallest_rmann_whitney,n_smallest_rt_test,non_sign_list_rmann_whitney,non_sign_list_rt_test,sign_list_rmann_whitney,sign_list_rt_test
5.0,5.0,0.0,0.0,0.7142857142857143,0.7142857142857143,0.0,0.0,"[[0.17597056353297236 'L2IN']
 [0.07001381537029897 'L2PC']
 [0.004463653866274003 'L5IN']]","[[0.6756204122547129 'L2IN']
 [0.2219591634320831 'L2PC']
 [0.0013417607865177364 'CA1PC']]","[[1.1897146395619558e-18 'L5FS']
 [2.6545358429427503e-09 'Amygdala']
 [2.6206355976744083e-06 'L5PC']]","[[4.910818334965333e-31 'L5FS']
 [1.2344643823124268e-05 'L5IN']
 [0.0004922500442045407 'Amygdala']]","['L5FS', 'L5PC', 'L5IN', 'Amygdala', 'CA1PC']","['L5FS', 'L5PC', 'L5IN', 'Amygdala', 'CA1PC']",[],[]
4.0,4.0,1.0,0.0,0.5714285714285714,0.5714285714285714,0.14285714285714285,0.0,"[[0.8774341304907184 'L2IN']
 [0.11437711734117907 'L5PC']
 [0.09119857633009004 'CA1PC']]","[[0.7076646069404753 'L2IN']
 [0.37646594006528145 'L5IN']
 [0.18025432805304484 'CA1PC']]","[[0.006470154583928419 'L2PC']
 [0.008992004610597345 'L5FS']
 [0.01605773586211897 'L5IN']]","[[2.6846999363864933e-05 'L2PC']
 [3.316425144643072e-05 'Amygdala']
 [0.00010530959837360355 'L5PC']]","['L5FS', 'L2PC', 'L5IN', 'Amygdala']","['L5FS', 'L5PC', 'L2PC', 'Amygdala']",['L2IN'],[]
6.0,5.0,0.0,0.0,0.8571428571428571,0.7142857142857143,0.0,0.0,"[[0.6826273547262971 'L2IN']
 [0.001146727046252309 'L5IN']
 [0.0005151466345269238 'CA1PC']]","[[0.5490346015993457 'L5IN']
 [0.16928325526347246 'L2IN']
 [0.0022755509978382707 'CA1PC']]","[[2.299219595619029e-18 'L5FS']
 [1.980629825217e-09 'Amygdala']
 [1.3895083961203227e-06 'L2PC']]","[[6.073318761857084e-14 'Amygdala']
 [2.422183922683916e-13 'L2PC']
 [9.836965917428771e-12 'L5PC']]","['L5FS', 'L5PC', 'L2PC', 'L5IN', 'Amygdala', 'CA1PC']","['L5FS', 'L5PC', 'L2PC', 'Amygdala', 'CA1PC']",[],[]
6.0,5.0,0.0,0.0,0.8571428571428571,0.7142857142857143,0.0,0.0,"[[0.4050144095694028 'L2IN']
 [0.007552714513285574 'L5PC']
 [0.001596352482980394 'L5IN']]","[[0.7354334218926458 'L5IN']
 [0.11713108864844843 'L2IN']
 [0.00034910573866788397 'CA1PC']]","[[7.463739114828852e-20 'L5FS']
 [1.6363950548117037e-12 'Amygdala']
 [4.689192156916417e-06 'L2PC']]","[[2.8932345882379315e-19 'L5FS']
 [1.5525175119320597e-16 'Amygdala']
 [4.960202814299589e-15 'L2PC']]","['L5FS', 'L5PC', 'L2PC', 'L5IN', 'Amygdala', 'CA1PC']","['L5FS', 'L5PC', 'L2PC', 'Amygdala', 'CA1PC']",[],[]
6.0,5.0,0.0,0.0,0.8571428571428571,0.7142857142857143,0.0,0.0,"[[0.7716017639548476 'L2IN']
 [0.010724327494838102 'L5PC']
 [0.0008549173617374864 'L5IN']]","[[0.7785729951496877 'L5IN']
 [0.16004810208873474 'L2IN']
 [0.00014934560790232781 'CA1PC']]","[[6.662148723639957e-20 'L5FS']
 [5.5436553989642815e-15 'Amygdala']
 [1.0296690766182213e-05 'L2PC']]","[[5.197338588414231e-22 'L5FS']
 [2.7199279733002148e-17 'Amygdala']
 [3.2585297259079373e-15 'L2PC']]","['L5FS', 'L5PC', 'L2PC', 'L5IN', 'Amygdala', 'CA1PC']","['L5FS', 'L5PC', 'L2PC', 'Amygdala', 'CA1PC']",[],[]
6.0,5.0,1.0,1.0,0.8571428571428571,0.7142857142857143,0.14285714285714285,0.14285714285714285,"[[0.9218343740135826 'L2IN']
 [0.012578013655243693 'L5PC']
 [0.000858630217347976 'L5IN']]","[[0.8247399744040085 'L5IN']
 [0.20506271163893178 'L2IN']
 [5.3971627095875684e-05 'CA1PC']]","[[6.659988216324111e-20 'L5FS']
 [1.238326787569301e-15 'Amygdala']
 [9.675214401097805e-06 'L2PC']]","[[1.0342738941870265e-23 'L5FS']
 [2.3783888127360322e-17 'Amygdala']
 [1.302138291103775e-15 'L2PC']]","['L5FS', 'L5PC', 'L2PC', 'L5IN', 'Amygdala', 'CA1PC']","['L5FS', 'L5PC', 'L2PC', 'Amygdala', 'CA1PC']",['L2IN'],['L5IN']
6.0,5.0,1.0,1.0,0.8571428571428571,0.7142857142857143,0.14285714285714285,0.14285714285714285,"[[0.9652145422027298 'L2IN']
 [0.010927709053330941 'L5PC']
 [0.0010788468053162838 'CA1PC']]","[[0.8739515779053451 'L5IN']
 [0.2476099046426264 'L2IN']
 [1.765291358449022e-05 'CA1PC']]","[[7.129551770290016e-20 'L5FS']
 [1.153471117022886e-16 'Amygdala']
 [0.00015183745473168914 'L2PC']]","[[1.0230053444265193e-24 'L5FS']
 [1.6578535651310556e-17 'Amygdala']
 [4.2698153875564716e-14 'L2PC']]","['L5FS', 'L5PC', 'L2PC', 'L5IN', 'Amygdala', 'CA1PC']","['L5FS', 'L5PC', 'L2PC', 'Amygdala', 'CA1PC']",['L2IN'],['L5IN']
6.0,5.0,1.0,1.0,0.8571428571428571,0.7142857142857143,0.14285714285714285,0.14285714285714285,"[[0.8615165061772045 'L2IN']
 [0.011205883450933153 'L5PC']
 [0.0027486974748786195 'CA1PC']]","[[0.8986937559325116 'L5IN']
 [0.2873392208425134 'L2IN']
 [5.331671682825142e-06 'CA1PC']]","[[7.638894177029101e-20 'L5FS']
 [1.4675213460830429e-16 'Amygdala']
 [0.0002570699280779756 'L2PC']]","[[2.591333090320827e-25 'L5FS']
 [2.1993479357747772e-17 'Amygdala']
 [2.9490703487831533e-13 'L2PC']]","['L5FS', 'L5PC', 'L2PC', 'L5IN', 'Amygdala', 'CA1PC']","['L5FS', 'L5PC', 'L2PC', 'Amygdala', 'CA1PC']",['L2IN'],['L5IN']
6.0,5.0,0.0,1.0,0.8571428571428571,0.7142857142857143,0.0,0.14285714285714285,"[[0.6489781634700265 'L2IN']
 [0.009235033654782007 'L5PC']
 [0.007086121379498847 'CA1PC']]","[[0.9238526034717374 'L5IN']
 [0.33433838240303393 'L2IN']
 [1.8343796160177287e-06 'CA1PC']]","[[7.828106846928238e-20 'L5FS']
 [7.37514046108766e-16 'Amygdala']
 [0.00027730002192635696 'L2PC']]","[[5.602042346187742e-25 'L5FS']
 [4.6641440180777446e-17 'Amygdala']
 [4.2870864521188206e-13 'L2PC']]","['L5FS', 'L5PC', 'L2PC', 'L5IN', 'Amygdala', 'CA1PC']","['L5FS', 'L5PC', 'L2PC', 'Amygdala', 'CA1PC']",[],['L5IN']
6.0,5.0,0.0,1.0,0.8571428571428571,0.7142857142857143,0.0,0.14285714285714285,"[[0.5051425862495971 'L2IN']
 [0.0212725292587788 'L5PC']
 [0.012756214425024968 'CA1PC']]","[[0.9050282512682633 'L5IN']
 [0.3841130226885582 'L2IN']
 [8.845524772657027e-07 'CA1PC']]","[[9.628587543317367e-20 'L5FS']
 [2.2314022923244632e-14 'Amygdala']
 [8.480395056595508e-06 'L2PC']]","[[4.571513068353872e-24 'L5FS']
 [1.570835448861322e-16 'Amygdala']
 [1.2590325688956068e-14 'L2PC']]","['L5FS', 'L5PC', 'L2PC', 'L5IN', 'Amygdala', 'CA1PC']","['L5FS', 'L5PC', 'L2PC', 'Amygdala', 'CA1PC']",[],['L5IN']
0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,"[[1.0 'L5FS']
 [1.0 'L2IN']
 [1.0 'L5PC']]","[[nan 'L5FS']
 [nan 'L2IN']
 [nan 'L5PC']]","[[1.0 'L5FS']
 [1.0 'L2IN']
 [1.0 'L5PC']]","[[nan 'L5FS']
 [nan 'L2IN']
 [nan 'L5PC']]",[],[],"['L5FS', 'L2IN', 'L5PC', 'L2PC', 'L5IN', 'Amygdala', 'CA1PC']",[]
0.0,2.0,2.0,2.0,0.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,"[[0.9792822454151852 'CA1PC']
 [0.837327042025298 'L5IN']
 [0.7594640404548318 'L5FS']]","[[0.9747437289752501 'L5IN']
 [0.9740244501828028 'CA1PC']
 [0.6426234976970057 'L2PC']]","[[0.06692284174200787 'L2IN']
 [0.2045654653300072 'Amygdala']
 [0.25734789990118656 'L5PC']]","[[0.03033254809038217 'Amygdala']
 [0.03034750767845441 'L5PC']
 [0.5024704609899734 'L2IN']]",[],"['L5PC', 'Amygdala']","['L5IN', 'CA1PC']","['L5IN', 'CA1PC']"
5.0,4.0,0.0,0.0,0.7142857142857143,0.5714285714285714,0.0,0.0,"[[0.5681511947235502 'L5FS']
 [0.3102346978736741 'L2IN']
 [0.014949531746240616 'L5PC']]","[[0.28965367241954976 'L5IN']
 [0.22050222035020456 'L2IN']
 [0.2141597418904033 'L5PC']]","[[7.076311227595548e-17 'CA1PC']
 [3.89908089475054e-05 'L2PC']
 [0.0005527677699504227 'L5IN']]","[[3.0247179252397446e-15 'CA1PC']
 [0.00013775947227631579 'L2PC']
 [0.0019092796446764759 'L5FS']]","['L5PC', 'L2PC', 'L5IN', 'Amygdala', 'CA1PC']","['L5FS', 'L2PC', 'Amygdala', 'CA1PC']",[],[]
5.0,4.0,1.0,0.0,0.7142857142857143,0.5714285714285714,0.14285714285714285,0.0,"[[0.8379967468061601 'L2IN']
 [0.7662210461508308 'L5FS']
 [0.007063950645317511 'L5PC']]","[[0.4133093336573068 'L2IN']
 [0.12887799379545076 'Amygdala']
 [0.07337617529245556 'L5FS']]","[[9.054357171824206e-15 'CA1PC']
 [4.960700298072501e-05 'L5IN']
 [6.354326776161554e-05 'L2PC']]","[[2.905752444305703e-10 'CA1PC']
 [0.0009825417799273696 'L2PC']
 [0.019794864062615297 'L5IN']]","['L5PC', 'L2PC', 'L5IN', 'Amygdala', 'CA1PC']","['L5PC', 'L2PC', 'L5IN', 'CA1PC']",['L2IN'],[]
5.0,5.0,1.0,0.0,0.7142857142857143,0.7142857142857143,0.14285714285714285,0.0,"[[0.9099431196250436 'L2IN']
 [0.3698339146315186 'L5FS']
 [0.018537744108717846 'L5PC']]","[[0.7313261915487712 'L2IN']
 [0.7117178534635651 'L5FS']
 [0.00964301755119368 'L2PC']]","[[1.278219028082819e-15 'CA1PC']
 [1.6053453577591546e-05 'L5IN']
 [0.000999886532549234 'Amygdala']]","[[1.402832717045359e-19 'CA1PC']
 [0.0006711008122114064 'L5IN']
 [0.0032271105568619208 'L5PC']]","['L5PC', 'L2PC', 'L5IN', 'Amygdala', 'CA1PC']","['L5PC', 'L2PC', 'L5IN', 'Amygdala', 'CA1PC']",['L2IN'],[]
5.0,5.0,0.0,0.0,0.7142857142857143,0.7142857142857143,0.0,0.0,"[[0.43568181562788777 'L2IN']
 [0.23639190387649522 'L5FS']
 [0.019548260735689032 'L5PC']]","[[0.5980071259860712 'L2IN']
 [0.36088266024162574 'L5FS']
 [0.0068429156637041175 'L2PC']]","[[3.808647809546642e-15 'CA1PC']
 [2.2170214749153623e-05 'L5IN']
 [0.0007446566447044156 'Amygdala']]","[[1.196902156692957e-19 'CA1PC']
 [0.0002568499628979055 'L5IN']
 [0.0035800891920632627 'Amygdala']]","['L5PC', 'L2PC', 'L5IN', 'Amygdala', 'CA1PC']","['L5PC', 'L2PC', 'L5IN', 'Amygdala', 'CA1PC']",[],[]
5.0,5.0,0.0,0.0,0.7142857142857143,0.7142857142857143,0.0,0.0,"[[0.47180590923326815 'L2IN']
 [0.12264505622222616 'L5FS']
 [0.01096620620232814 'L5PC']]","[[0.630462960243727 'L2IN']
 [0.1965254377359197 'L5FS']
 [0.006109353742046039 'L2PC']]","[[3.2961673674683514e-15 'CA1PC']
 [4.3906159369549265e-05 'L5IN']
 [0.0009091986725047266 'Amygdala']]","[[2.664993600040797e-19 'CA1PC']
 [0.0003676832727181045 'L5IN']
 [0.0017814536670228878 'L5PC']]","['L5PC', 'L2PC', 'L5IN', 'Amygdala', 'CA1PC']","['L5PC', 'L2PC', 'L5IN', 'Amygdala', 'CA1PC']",[],[]
5.0,5.0,0.0,0.0,0.7142857142857143,0.7142857142857143,0.0,0.0,"[[0.4904691470104041 'L2IN']
 [0.07530894348935156 'L5FS']
 [0.006578454913354437 'L5PC']]","[[0.7204810789421849 'L2IN']
 [0.11853875464354714 'L5FS']
 [0.009546596256715273 'Amygdala']]","[[2.7007460024738874e-15 'CA1PC']
 [5.18964721760583e-05 'L5IN']
 [0.0013988866199971528 'L2PC']]","[[5.01672559234486e-20 'CA1PC']
 [0.0005534386670435256 'L5IN']
 [0.0007917542312277458 'L5PC']]","['L5PC', 'L2PC', 'L5IN', 'Amygdala', 'CA1PC']","['L5PC', 'L2PC', 'L5IN', 'Amygdala', 'CA1PC']",[],[]
5.0,5.0,0.0,0.0,0.7142857142857143,0.7142857142857143,0.0,0.0,"[[0.5633886917695543 'L2IN']
 [0.06345123781608959 'L5FS']
 [0.006237050559800026 'L5PC']]","[[0.7478851280175562 'L2IN']
 [0.09784376704199052 'L5FS']
 [0.01852956519258017 'Amygdala']]","[[2.2934720067127e-15 'CA1PC']
 [4.926223740661989e-05 'L5IN']
 [0.0011717696845359588 'L2PC']]","[[9.286488569368778e-21 'CA1PC']
 [0.00046362390791034356 'L5IN']
 [0.0008837736564764533 'L5PC']]","['L5PC', 'L2PC', 'L5IN', 'Amygdala', 'CA1PC']","['L5PC', 'L2PC', 'L5IN', 'Amygdala', 'CA1PC']",[],[]
6.0,5.0,0.0,0.0,0.8571428571428571,0.7142857142857143,0.0,0.0,"[[0.5819353023061281 'L2IN']
 [0.03129678619056059 'L5FS']
 [0.004534238369052914 'L5PC']]","[[0.7813170507059921 'L2IN']
 [0.05263539162078919 'L5FS']
 [0.023712061986208642 'Amygdala']]","[[2.056213581423827e-15 'CA1PC']
 [0.00011370656878343527 'L5IN']
 [0.0012347543775716855 'L2PC']]","[[1.0575973295095773e-21 'CA1PC']
 [0.0003791238066415214 'L5PC']
 [0.0011911937690325578 'L5IN']]","['L5FS', 'L5PC', 'L2PC', 'L5IN', 'Amygdala', 'CA1PC']","['L5PC', 'L2PC', 'L5IN', 'Amygdala', 'CA1PC']",[],[]
3.0,5.0,0.0,0.0,0.42857142857142855,0.7142857142857143,0.0,0.0,"[[0.457485955942293 'CA1PC']
 [0.22282884663121472 'L2PC']
 [0.1974020627477283 'L5IN']]","[[0.3507760580775867 'L2PC']
 [0.1479396831625804 'L5IN']
 [0.01014110406177864 'Amygdala']]","[[3.787101988275061e-07 'L5FS']
 [2.410665682695776e-06 'L5PC']
 [0.02027117197303846 'Amygdala']]","[[2.8009330631444274e-19 'L5FS']
 [4.7510224384638085e-05 'CA1PC']
 [0.00011776514129688173 'L2IN']]","['L5FS', 'L5PC', 'Amygdala']","['L5FS', 'L2IN', 'L5PC', 'Amygdala', 'CA1PC']",[],[]
4.0,5.0,0.0,0.0,0.5714285714285714,0.7142857142857143,0.0,0.0,"[[0.38039845703386554 'L2PC']
 [0.1951286515499665 'L5IN']
 [0.06832494828141822 'L2IN']]","[[0.14747552184264673 'L2PC']
 [0.13380083608724555 'L2IN']
 [0.005600584901516263 'L5PC']]","[[1.6344352067461485e-12 'L5FS']
 [7.942117091922557e-08 'Amygdala']
 [5.9422165849199e-07 'L5PC']]","[[2.4525181330855877e-22 'L5FS']
 [2.659255843161847e-13 'CA1PC']
 [4.5175435248942025e-05 'Amygdala']]","['L5FS', 'L5PC', 'Amygdala', 'CA1PC']","['L5FS', 'L5PC', 'L5IN', 'Amygdala', 'CA1PC']",[],[]
5.0,5.0,0.0,0.0,0.7142857142857143,0.7142857142857143,0.0,0.0,"[[0.39056529017372843 'L2IN']
 [0.05962288531330276 'L2PC']
 [0.04558653076804807 'L5IN']]","[[0.35727722414498 'L2IN']
 [0.1916270941451277 'L2PC']
 [0.006748240711008636 'L5PC']]","[[3.987848165783322e-16 'L5FS']
 [6.997492270671057e-10 'Amygdala']
 [2.6724645183807508e-08 'L5PC']]","[[7.451140904270757e-21 'L5FS']
 [3.395112452879806e-13 'CA1PC']
 [5.0842660607023225e-05 'L5IN']]","['L5FS', 'L5PC', 'L5IN', 'Amygdala', 'CA1PC']","['L5FS', 'L5PC', 'L5IN', 'Amygdala', 'CA1PC']",[],[]
4.0,4.0,1.0,1.0,0.5714285714285714,0.5714285714285714,0.14285714285714285,0.14285714285714285,"[[0.9326645771972814 'L2IN']
 [0.20636359096139623 'L2PC']
 [0.09344386985810982 'L5IN']]","[[0.9502282440668243 'L2IN']
 [0.7892247861313568 'L5IN']
 [0.6581235975011399 'L2PC']]","[[3.4485315031670268e-18 'L5FS']
 [5.175373605357571e-11 'Amygdala']
 [7.413839430146261e-09 'L5PC']]","[[2.3025453268227466e-16 'L5FS']
 [8.695757916980412e-10 'CA1PC']
 [0.004363788844955807 'Amygdala']]","['L5FS', 'L5PC', 'Amygdala', 'CA1PC']","['L5FS', 'L5PC', 'Amygdala', 'CA1PC']",['L2IN'],['L2IN']
4.0,4.0,0.0,1.0,0.5714285714285714,0.5714285714285714,0.0,0.14285714285714285,"[[0.6926884723630722 'L2IN']
 [0.22979125097511055 'L2PC']
 [0.055174514832295685 'L5IN']]","[[0.9167088460153578 'L5IN']
 [0.7102795394905916 'L2PC']
 [0.17368363384593677 'L2IN']]","[[1.757478331227763e-18 'L5FS']
 [2.6205409642192175e-10 'Amygdala']
 [1.7107634170088662e-09 'L5PC']]","[[9.150307053633568e-18 'L5FS']
 [0.0019360064696047953 'L5PC']
 [0.0031594642814356698 'CA1PC']]","['L5FS', 'L5PC', 'Amygdala', 'CA1PC']","['L5FS', 'L5PC', 'Amygdala', 'CA1PC']",[],['L5IN']
5.0,4.0,0.0,2.0,0.7142857142857143,0.5714285714285714,0.0,0.2857142857142857,"[[0.44050385755689137 'L2IN']
 [0.23095031286945733 'L2PC']
 [0.017406749223279044 'L5IN']]","[[0.9453393177889948 'L5IN']
 [0.8602316083789037 'L2PC']
 [0.318997079879962 'L2IN']]","[[7.359733054239233e-19 'L5FS']
 [1.1878371476529683e-11 'L5PC']
 [1.8040080399249956e-10 'Amygdala']]","[[2.4575859152408964e-23 'L5FS']
 [2.2410783086779683e-05 'L5PC']
 [0.00049830592222123 'Amygdala']]","['L5FS', 'L5PC', 'L5IN', 'Amygdala', 'CA1PC']","['L5FS', 'L5PC', 'Amygdala', 'CA1PC']",[],"['L2PC', 'L5IN']"
5.0,4.0,0.0,1.0,0.7142857142857143,0.5714285714285714,0.0,0.14285714285714285,"[[0.2853251668614868 'L2IN']
 [0.19021611936544536 'L2PC']
 [0.014583085013580518 'L5IN']]","[[0.8289753322292608 'L2PC']
 [0.7381663785910635 'L5IN']
 [0.35966398778938513 'L2IN']]","[[1.4544731415204607e-18 'L5FS']
 [4.5804976406674494e-12 'L5PC']
 [1.732902174289276e-10 'Amygdala']]","[[9.825309157462788e-17 'L5FS']
 [9.792885245344684e-08 'CA1PC']
 [4.153268631238716e-05 'L5PC']]","['L5FS', 'L5PC', 'L5IN', 'Amygdala', 'CA1PC']","['L5FS', 'L5PC', 'Amygdala', 'CA1PC']",[],['L2PC']
5.0,4.0,0.0,0.0,0.7142857142857143,0.5714285714285714,0.0,0.0,"[[0.23504544606407807 'L2PC']
 [0.22989607705732462 'L2IN']
 [0.009598097359078047 'L5IN']]","[[0.7238040316382389 'L5IN']
 [0.5966522319844481 'L2PC']
 [0.5536332274779674 'L2IN']]","[[9.413856933348496e-19 'L5FS']
 [4.3043260399240615e-12 'L5PC']
 [1.7078773011221458e-09 'Amygdala']]","[[9.09156849936063e-15 'L5FS']
 [0.00032970595954937313 'L5PC']
 [0.010372311801322653 'CA1PC']]","['L5FS', 'L5PC', 'L5IN', 'Amygdala', 'CA1PC']","['L5FS', 'L5PC', 'Amygdala', 'CA1PC']",[],[]
2.0,1.0,1.0,0.0,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,"[[0.8245353617602964 'L5IN']
 [0.7518786830857898 'L2IN']
 [0.2735899407905156 'L2PC']]","[[0.6758750632022931 'L2IN']
 [0.5868760574397707 'L5IN']
 [0.48585311436007617 'L2PC']]","[[0.03136400335521926 'L5PC']
 [0.03355009924469157 'CA1PC']
 [0.07830011480843072 'Amygdala']]","[[0.0035506236373891347 'CA1PC']
 [0.0669626539165932 'L5PC']
 [0.11968125558236332 'Amygdala']]","['L5PC', 'CA1PC']",['CA1PC'],['L5IN'],[]
1.0,1.0,1.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,"[[0.8856981940456523 'L5IN']
 [0.7789166801915082 'L2IN']
 [0.5353515905350104 'L2PC']]","[[0.7894137265880146 'L5IN']
 [0.755302916783253 'L2IN']
 [0.7384941847265676 'L2PC']]","[[0.03442589557825085 'L5PC']
 [0.05750564996071957 'CA1PC']
 [0.27280616129086377 'L5FS']]","[[0.004968769245067186 'CA1PC']
 [0.09140729168538994 'L5PC']
 [0.3646550418054467 'L5FS']]",['L5PC'],['CA1PC'],['L5IN'],[]
1.0,1.0,1.0,2.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,"[[0.9533913140435993 'Amygdala']
 [0.6063411313235791 'L2PC']
 [0.5894945980316512 'L5FS']]","[[0.9195948343035242 'L2PC']
 [0.86345869486173 'Amygdala']
 [0.6511409452783066 'L5FS']]","[[0.009507708736544425 'CA1PC']
 [0.08163336414235471 'L5PC']
 [0.31782473866546046 'L5IN']]","[[0.00049507523261548 'CA1PC']
 [0.13654299696281513 'L5PC']
 [0.6047069911647618 'L2IN']]",['CA1PC'],['CA1PC'],['Amygdala'],"['L2PC', 'Amygdala']"
1.0,1.0,2.0,1.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.14285714285714285,"[[0.968118604647638 'L5FS']
 [0.8737168232444259 'Amygdala']
 [0.6725155970065877 'L2PC']]","[[0.922087802088655 'L5IN']
 [0.7906558201367573 'Amygdala']
 [0.6768941817018495 'L2PC']]","[[0.0030829712672974826 'CA1PC']
 [0.08062451862724837 'L2IN']
 [0.11956438258364285 'L5PC']]","[[2.3290999540766283e-05 'CA1PC']
 [0.18693731883328307 'L2IN']
 [0.23332574060361846 'L5PC']]",['CA1PC'],['CA1PC'],"['L5FS', 'Amygdala']",['L5IN']
1.0,1.0,0.0,2.0,0.14285714285714285,0.14285714285714285,0.0,0.2857142857142857,"[[0.7303016005809304 'L5FS']
 [0.7143108061376989 'Amygdala']
 [0.6551666786658156 'L2PC']]","[[0.9727821932021073 'L5FS']
 [0.846621606302062 'L2PC']
 [0.7090777261839047 'L5IN']]","[[0.00016882529243059907 'CA1PC']
 [0.05924191375545066 'L5PC']
 [0.38908825062120556 'L2IN']]","[[1.5561157931420686e-06 'CA1PC']
 [0.0884156130778973 'L5PC']
 [0.5272276875511568 'L2IN']]",['CA1PC'],['CA1PC'],[],"['L5FS', 'L2PC']"
1.0,1.0,2.0,2.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.2857142857142857,"[[0.8656446167655892 'Amygdala']
 [0.840197858906101 'L2PC']
 [0.671084221109324 'L5FS']]","[[0.9153561037736015 'L2PC']
 [0.912254183425526 'L5FS']
 [0.656651004231277 'L5IN']]","[[6.486466014922609e-05 'CA1PC']
 [0.0827955939912875 'L5PC']
 [0.3924468768832722 'L5IN']]","[[6.912998346146696e-07 'CA1PC']
 [0.11055657373053956 'L5PC']
 [0.5171650604468434 'Amygdala']]",['CA1PC'],['CA1PC'],"['L2PC', 'Amygdala']","['L5FS', 'L2PC']"
1.0,1.0,1.0,2.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,"[[0.8063992115762995 'Amygdala']
 [0.7662887159263226 'L2PC']
 [0.5656020314456527 'L5FS']]","[[0.9253252244577723 'L2PC']
 [0.8679570501391819 'L5FS']
 [0.7603428417701701 'L5IN']]","[[9.90493873692247e-06 'CA1PC']
 [0.0574875604957715 'L5PC']
 [0.376466523167997 'L5IN']]","[[1.329448966145191e-07 'CA1PC']
 [0.10619433468665004 'L5PC']
 [0.43823161122023757 'Amygdala']]",['CA1PC'],['CA1PC'],['Amygdala'],"['L5FS', 'L2PC']"
1.0,1.0,0.0,2.0,0.14285714285714285,0.14285714285714285,0.0,0.2857142857142857,"[[0.6768806675884074 'L2PC']
 [0.6408123619461639 'Amygdala']
 [0.5936327957395606 'L5IN']]","[[0.9472103720254075 'L5IN']
 [0.9308964608992862 'L2PC']
 [0.7521925635307825 'L5FS']]","[[2.3346186278147927e-06 'CA1PC']
 [0.06802621655793951 'L5PC']
 [0.2890369104997139 'L2IN']]","[[8.104630386888563e-08 'CA1PC']
 [0.15084871680314205 'L5PC']
 [0.3266737494340721 'Amygdala']]",['CA1PC'],['CA1PC'],[],"['L2PC', 'L5IN']"
1.0,1.0,1.0,1.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,"[[0.8169162465284306 'L2PC']
 [0.627661640068905 'Amygdala']
 [0.45300076660763866 'L5IN']]","[[0.8738813730064657 'L2PC']
 [0.7678169039301912 'L5IN']
 [0.7112278996875869 'L5FS']]","[[1.3462578251298778e-06 'CA1PC']
 [0.10327952447947217 'L5PC']
 [0.2200124769932038 'L2IN']]","[[1.752684350937864e-08 'CA1PC']
 [0.2135668847545635 'L5PC']
 [0.3831221488564305 'L2IN']]",['CA1PC'],['CA1PC'],['L2PC'],['L2PC']
3.0,3.0,1.0,1.0,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.14285714285714285,"[[0.9281695573787709 'L5IN']
 [0.6465607918162994 'L2PC']
 [0.3399875529547486 'L5PC']]","[[0.8581166931724415 'L2PC']
 [0.7646193020918827 'L5IN']
 [0.5123808739000121 'L2IN']]","[[6.672730913300718e-07 'CA1PC']
 [2.0062572597712763e-06 'Amygdala']
 [0.005389618007328357 'L5FS']]","[[3.310950374964294e-11 'CA1PC']
 [1.7419571271130438e-05 'Amygdala']
 [0.007360646564320126 'L5FS']]","['L5FS', 'Amygdala', 'CA1PC']","['L5FS', 'Amygdala', 'CA1PC']",['L5IN'],['L2PC']
2.0,1.0,1.0,0.0,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,"[[0.9825054637409028 'L5IN']
 [0.5835798736084199 'L2PC']
 [0.49735297700864656 'L2IN']]","[[0.5537659510047176 'L2IN']
 [0.5036960904788086 'L5IN']
 [0.49403681100117547 'L2PC']]","[[0.00042096871297721294 'CA1PC']
 [0.020987654901520828 'Amygdala']
 [0.06065528328528297 'L5FS']]","[[5.810502694903453e-07 'CA1PC']
 [0.051437793971729276 'Amygdala']
 [0.07895001858080512 'L5FS']]","['Amygdala', 'CA1PC']",['CA1PC'],['L5IN'],[]
